 VARIABLES = X,Y,Z,S11,S22,S33,S12,S13,S23
 ZONE, T="0.1000D+01" F=FEPOINT, I=   12 J=    2 ET=BRICK
   0.5269155267E+00   0.1965702618E+01  -0.4044352228E-07   0.1056455871E+02   0.2001379394E+02  -0.4971712769E-05   0.1454087785E+02  -0.1901251746E-13  -0.4347661747E-16
  -0.5898764889E+00   0.4285703554E+00   0.0000000000E+00   0.1056456085E+02   0.2001379331E+02  -0.6104471354E-05   0.1454087769E+02  -0.6729851716E-06  -0.9262845788E-06
  -0.1033172607E-14   0.7506438377E-15   0.7291274386E+00   0.1056455844E+02   0.2001379572E+02  -0.6104475253E-05   0.1454087690E+02   0.6729851239E-06   0.9262845906E-06
   0.1116791943E+01   0.1537132316E+01   0.7291274790E+00   0.1056455871E+02   0.2001379394E+02  -0.4971712771E-05   0.1454087785E+02  -0.1044349608E-13   0.1919632882E-13
   0.5269155267E+00   0.1965702618E+01   0.7291274790E+00   0.1056455871E+02   0.2001379394E+02  -0.4971712770E-05   0.1454087785E+02   0.1038087349E-13  -0.1817649214E-13
  -0.5898764889E+00   0.4285703554E+00   0.7291274386E+00   0.1056456085E+02   0.2001379330E+02  -0.6104471368E-05   0.1454087768E+02   0.6729851573E-06   0.9262845728E-06
   0.2233583959E+01   0.3074264579E+01   0.1307063543E-14   0.1056456085E+02   0.2001379331E+02  -0.6104471364E-05   0.1454087769E+02   0.6729851665E-06   0.9262845704E-06
   0.1643707470E+01   0.3502834934E+01  -0.9643621411E-15   0.1056455844E+02   0.2001379572E+02  -0.6104475261E-05   0.1454087690E+02   0.6729851248E-06   0.9262845934E-06
   0.2233583959E+01   0.3074264579E+01   0.7291274386E+00   0.1056456085E+02   0.2001379330E+02  -0.6104471337E-05   0.1454087768E+02  -0.6729851417E-06  -0.9262845684E-06
   0.1643707470E+01   0.3502834934E+01   0.7291274386E+00   0.1056455844E+02   0.2001379571E+02  -0.6104475288E-05   0.1454087690E+02  -0.6729851352E-06  -0.9262846014E-06
     1     2     3     4     5     6     7     8
     2     9    10     3     6    11    12     7
 VARIABLES = X,Y,Z,S11,S22,S33,S12,S13,S23
 ZONE, T="0.8000D+01" F=FEPOINT, I=   12 J=    2 ET=BRICK
   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.6302419659E+01   0.2427593450E+02  -0.6104476051E-05   0.1236920828E+02  -0.5197967314E-06  -0.1020158544E-05
   0.8625819096E+00   0.1692912416E+01  -0.4044352088E-07   0.6302419590E+01   0.2427593307E+02  -0.4971713239E-05   0.1236920950E+02   0.2266679229E-13  -0.4522710562E-15
   0.2129246847E+00   0.2023929306E+01  -0.4044352219E-07   0.6302419590E+01   0.2427593307E+02  -0.4971713214E-05   0.1236920950E+02  -0.1778818316E-13   0.1047710317E-15
  -0.6496573047E+00   0.3310169302E+00   0.0000000000E+00   0.6302421709E+01   0.2427593245E+02  -0.6104472145E-05   0.1236920977E+02  -0.5197967730E-06  -0.1020158551E-05
  -0.1137879105E-14   0.5797783623E-15   0.7291274386E+00   0.6302419658E+01   0.2427593450E+02  -0.6104476046E-05   0.1236920828E+02   0.5197967238E-06   0.1020158554E-05
   0.8625819096E+00   0.1692912416E+01   0.7291274790E+00   0.6302419590E+01   0.2427593307E+02  -0.4971713218E-05   0.1236920950E+02  -0.1481872774E-13   0.1170792190E-13
   0.2129246847E+00   0.2023929306E+01   0.7291274790E+00   0.6302419589E+01   0.2427593307E+02  -0.4971713221E-05   0.1236920950E+02   0.1282633901E-13  -0.1256810885E-13
  -0.6496573047E+00   0.3310169302E+00   0.7291274386E+00   0.6302421708E+01   0.2427593244E+02  -0.6104472154E-05   0.1236920977E+02   0.5197967641E-06   0.1020158548E-05
   0.1725163899E+01   0.3385824792E+01   0.1307063543E-14   0.6302421709E+01   0.2427593245E+02  -0.6104471475E-05   0.1236920977E+02   0.5197967700E-06   0.1020158549E-05
   0.1075506594E+01   0.3716841722E+01  -0.9643621411E-15   0.6302419658E+01   0.2427593450E+02  -0.6104475398E-05   0.1236920828E+02   0.5197967273E-06   0.1020158559E-05
   0.1725163899E+01   0.3385824792E+01   0.7291274386E+00   0.6302421709E+01   0.2427593244E+02  -0.6104471482E-05   0.1236920977E+02  -0.5197967460E-06  -0.1020158532E-05
   0.1075506594E+01   0.3716841722E+01   0.7291274386E+00   0.6302419657E+01   0.2427593449E+02  -0.6104475389E-05   0.1236920828E+02  -0.5197967344E-06  -0.1020158573E-05
     1     2     3     4     5     6     7     8
     2     9    10     3     6    11    12     7
 VARIABLES = X,Y,Z,S11,S22,S33,S12,S13,S23
 ZONE, T="0.9000D+01" F=FEPOINT, I=   12 J=    2 ET=BRICK
   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.2919967308E+01   0.2765838685E+02  -0.6104475720E-05   0.8986755369E+01  -0.3538092126E-06  -0.1088912818E-05
   0.5871322467E+00   0.1807007395E+01  -0.4044352071E-07   0.2919966830E+01   0.2765838583E+02  -0.4971713234E-05   0.8986756740E+01   0.2105232468E-13  -0.7401450937E-16
  -0.1063090698E+00   0.2032320137E+01  -0.4044352212E-07   0.2919966829E+01   0.2765838583E+02  -0.4971713222E-05   0.8986756739E+01  -0.1564796518E-13  -0.9299306054E-15
  -0.6934414017E+00   0.2253127696E+00   0.0000000000E+00   0.2919968798E+01   0.2765838536E+02  -0.6104471809E-05   0.8986757419E+01  -0.3538092556E-06  -0.1088912837E-05
  -0.1214567243E-14   0.3946368196E-15   0.7291274386E+00   0.2919967308E+01   0.2765838685E+02  -0.6104475699E-05   0.8986755368E+01   0.3538092077E-06   0.1088912836E-05
   0.5871322467E+00   0.1807007395E+01   0.7291274790E+00   0.2919966829E+01   0.2765838583E+02  -0.4971713231E-05   0.8986756739E+01  -0.1681888515E-13   0.6381223097E-14
  -0.1063090698E+00   0.2032320137E+01   0.7291274790E+00   0.2919966829E+01   0.2765838583E+02  -0.4971713213E-05   0.8986756738E+01   0.1738437839E-13  -0.9096135670E-14
  -0.6934414017E+00   0.2253127696E+00   0.7291274386E+00   0.2919968798E+01   0.2765838535E+02  -0.6104471818E-05   0.8986757418E+01   0.3538092430E-06   0.1088912826E-05
   0.1174264579E+01   0.3614014762E+01   0.1307063543E-14   0.2919968798E+01   0.2765838536E+02  -0.6104471825E-05   0.8986757420E+01   0.3538092503E-06   0.1088912817E-05
   0.4808231769E+00   0.3839327532E+01  -0.9643621411E-15   0.2919967308E+01   0.2765838685E+02  -0.6104475728E-05   0.8986755368E+01   0.3538092075E-06   0.1088912840E-05
   0.1174264579E+01   0.3614014762E+01   0.7291274386E+00   0.2919968798E+01   0.2765838536E+02  -0.6104471801E-05   0.8986757419E+01  -0.3538092334E-06  -0.1088912828E-05
   0.4808231769E+00   0.3839327532E+01   0.7291274386E+00   0.2919967308E+01   0.2765838684E+02  -0.6104475738E-05   0.8986755367E+01  -0.3538092127E-06  -0.1088912842E-05
     1     2     3     4     5     6     7     8
     2     9    10     3     6    11    12     7
 VARIABLES = X,Y,Z,S11,S22,S33,S12,S13,S23
 ZONE, T="0.1000D+02" F=FEPOINT, I=   12 J=    2 ET=BRICK
   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.7482993918E+00   0.2983005477E+02  -0.6104475707E-05   0.4724616228E+01  -0.1791097411E-06  -0.1130854451E-05
   0.2972254394E+00   0.1876607854E+01  -0.4044352072E-07   0.7482984762E+00   0.2983005419E+02  -0.4971713230E-05   0.4724617615E+01   0.1849077962E-13   0.1152216412E-13
  -0.4229251421E+00   0.1990668501E+01  -0.4044352226E-07   0.7482984761E+00   0.2983005418E+02  -0.4971713222E-05   0.4724617615E+01  -0.1813438401E-13  -0.9543629330E-14
  -0.7201506699E+00   0.1140606608E+00   0.0000000000E+00   0.7483001752E+00   0.2983005398E+02  -0.6104471815E-05   0.4724618639E+01  -0.1791097771E-06  -0.1130854477E-05
  -0.1261348704E-14   0.1997780086E-15   0.7291274386E+00   0.7482993917E+00   0.2983005476E+02  -0.6104475714E-05   0.4724616228E+01   0.1791097314E-06   0.1130854468E-05
   0.2972254394E+00   0.1876607854E+01   0.7291274790E+00   0.7482984761E+00   0.2983005418E+02  -0.4971713228E-05   0.4724617615E+01  -0.1858858928E-13   0.1113462608E-13
  -0.4229251421E+00   0.1990668501E+01   0.7291274790E+00   0.7482984760E+00   0.2983005418E+02  -0.4971713214E-05   0.4724617614E+01   0.1722707743E-13  -0.1250475461E-13
  -0.7201506699E+00   0.1140606608E+00   0.7291274386E+00   0.7483001751E+00   0.2983005398E+02  -0.6104471813E-05   0.4724618638E+01   0.1791097709E-06   0.1130854459E-05
   0.5944509672E+00   0.3753215694E+01   0.1307063543E-14   0.7483001752E+00   0.2983005398E+02  -0.6104471828E-05   0.4724618639E+01   0.1791097754E-06   0.1130854458E-05
  -0.1256997027E+00   0.3867276355E+01  -0.9643621411E-15   0.7482993917E+00   0.2983005476E+02  -0.6104475712E-05   0.4724616228E+01   0.1791097381E-06   0.1130854477E-05
   0.5944509672E+00   0.3753215694E+01   0.7291274386E+00   0.7483001751E+00   0.2983005398E+02  -0.6104471799E-05   0.4724618639E+01  -0.1791097615E-06  -0.1130854463E-05
  -0.1256997027E+00   0.3867276355E+01   0.7291274386E+00   0.7482993916E+00   0.2983005476E+02  -0.6104475743E-05   0.4724616227E+01  -0.1791097293E-06  -0.1130854465E-05
     1     2     3     4     5     6     7     8
     2     9    10     3     6    11    12     7
 VARIABLES = X,Y,Z,S11,S22,S33,S12,S13,S23
 ZONE, T="0.1100D+02" F=FEPOINT, I=   12 J=    2 ET=BRICK
   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00  -0.6104475614E-05   0.3057836026E+02  -0.6104475487E-05  -0.1267582297E-05   0.8842763066E-14  -0.1144950694E-05
  -0.4477528259E-07   0.1900000000E+01  -0.4044352081E-07  -0.7440546820E-05   0.3057836010E+02  -0.4971713009E-05   0.2101123492E-11   0.2122604814E-13   0.1327934826E-13
  -0.7291273938E+00   0.1900000000E+01  -0.4044352207E-07  -0.7440546806E-05   0.3057836010E+02  -0.4971712996E-05   0.2097931373E-11  -0.2004702104E-13  -0.1057731775E-13
  -0.7291274386E+00   0.1110223025E-15   0.0000000000E+00  -0.6104471710E-05   0.3057836026E+02  -0.6104471591E-05   0.1267582287E-05  -0.2637147984E-13  -0.1144950720E-05
  -0.1277071575E-14   0.1479114197E-30   0.7291274386E+00  -0.6104475615E-05   0.3057836026E+02  -0.6104475486E-05  -0.1267582273E-05  -0.1900436001E-13   0.1144950703E-05
  -0.4477528348E-07   0.1900000000E+01   0.7291274790E+00  -0.7440546798E-05   0.3057836010E+02  -0.4971712992E-05   0.2090770673E-11  -0.1591536232E-13   0.6930039221E-14
  -0.7291273938E+00   0.1900000000E+01   0.7291274790E+00  -0.7440546810E-05   0.3057836009E+02  -0.4971712999E-05   0.2093864604E-11   0.1476312933E-13  -0.7350526893E-14
  -0.7291274386E+00   0.1110223025E-15   0.7291274386E+00  -0.6104471708E-05   0.3057836026E+02  -0.6104471591E-05   0.1267582269E-05   0.1773295809E-13   0.1144950709E-05
   0.0000000000E+00   0.3800000000E+01   0.1307063543E-14  -0.6104471713E-05   0.3057836026E+02  -0.6104471586E-05   0.1267582311E-05   0.2290316577E-13   0.1144950709E-05
  -0.7291274386E+00   0.3800000000E+01  -0.9643621411E-15  -0.6104475614E-05   0.3057836026E+02  -0.6104475495E-05  -0.1267582278E-05  -0.1960416706E-13   0.1144950707E-05
  -0.1332267630E-14   0.3800000000E+01   0.7291274386E+00  -0.6104471694E-05   0.3057836026E+02  -0.6104471582E-05   0.1267582258E-05  -0.1147112825E-13  -0.1144950701E-05
  -0.7291274386E+00   0.3800000000E+01   0.7291274386E+00  -0.6104475604E-05   0.3057836025E+02  -0.6104475500E-05  -0.1267582278E-05   0.1797310013E-13  -0.1144950716E-05
     1     2     3     4     5     6     7     8
     2     9    10     3     6    11    12     7
