 VARIABLES = X,Y,DU1,DU2,U1,U2,S11,S22,S33,S12
 ZONE, T="0.1000D+01" F=FEPOINT, I=    9 J=    4
   0.2500000000E+01   0.7857142857E+00   0.1000000000E+00  -0.4285714286E-01   0.4000000000E+00  -0.1714285714E+00   0.2864992151E+02   0.2864992151E+02  -0.7064364207E+01  -0.3659828987E-14
   0.1250000000E+01   0.1571428571E+01   0.5000000000E-01  -0.8571428571E-01   0.2000000000E+00  -0.3428571429E+00   0.2864992151E+02   0.2864992151E+02  -0.7064364207E+01  -0.5299583768E-14
   0.0000000000E+00   0.7857142857E+00   0.0000000000E+00  -0.4285714286E-01   0.0000000000E+00  -0.1714285714E+00   0.2864992151E+02   0.2864992151E+02  -0.7064364207E+01  -0.9034986757E-15
   0.1250000000E+01   0.7857142857E+00   0.5000000000E-01  -0.4285714286E-01   0.2000000000E+00  -0.1714285714E+00   0.2864992151E+02   0.2864992151E+02  -0.7064364207E+01  -0.9034986757E-15
           1           5           9           8
           5           2           6           9
           9           6           3           7
           8           9           7           4
 VARIABLES = X,Y,DU1,DU2,U1,U2,S11,S22,S33,S12
 ZONE, T="0.6000D+01" F=FEPOINT, I=    9 J=    4
   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.3437990581E+02   0.3437990581E+02  -0.8477237049E+01   0.1554696594E-14
   0.2600000000E+01   0.0000000000E+00   0.1000000000E+00   0.0000000000E+00   0.5000000000E+00   0.0000000000E+00   0.3437990581E+02   0.3437990581E+02  -0.8477237049E+01  -0.7456429352E-14
   0.2600000000E+01   0.1485714286E+01   0.1000000000E+00  -0.8571428571E-01   0.5000000000E+00  -0.4285714286E+00   0.3437990581E+02   0.3437990581E+02  -0.8477237049E+01  -0.9700318842E-14
   0.0000000000E+00   0.1485714286E+01   0.0000000000E+00  -0.8571428571E-01   0.0000000000E+00  -0.4285714286E+00   0.3437990581E+02   0.3437990581E+02  -0.8477237049E+01  -0.1058601273E-13
   0.1300000000E+01   0.0000000000E+00   0.5000000000E-01   0.0000000000E+00   0.2500000000E+00   0.0000000000E+00   0.3437990581E+02   0.3437990581E+02  -0.8477237049E+01  -0.6546757106E-14
   0.2600000000E+01   0.7428571429E+00   0.1000000000E+00  -0.4285714286E-01   0.5000000000E+00  -0.2142857143E+00   0.3437990581E+02   0.3437990581E+02  -0.8477237049E+01   0.1898092508E-14
   0.1300000000E+01   0.1485714286E+01   0.5000000000E-01  -0.8571428571E-01   0.2500000000E+00  -0.4285714286E+00   0.3437990581E+02   0.3437990581E+02  -0.8477237049E+01  -0.7924922262E-14
   0.0000000000E+00   0.7428571429E+00   0.0000000000E+00  -0.4285714286E-01   0.0000000000E+00  -0.2142857143E+00   0.3437990581E+02   0.3437990581E+02  -0.8477237049E+01  -0.2580944247E-14
   0.1300000000E+01   0.7428571429E+00   0.5000000000E-01  -0.4285714286E-01   0.2500000000E+00  -0.2142857143E+00   0.3437990581E+02   0.3437990581E+02  -0.8477237049E+01  -0.2580944247E-14
           1           5           9           8
           5           2           6           9
           9           6           3           7
           8           9           7           4
 VARIABLES = X,Y,DU1,DU2,U1,U2,S11,S22,S33,S12
 ZONE, T="0.7000D+01" F=FEPOINT, I=    9 J=    4
   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.4010989011E+02   0.4010989011E+02  -0.9890109890E+01   0.8535860132E-15
   0.2700000000E+01   0.0000000000E+00   0.1000000000E+00   0.0000000000E+00   0.6000000000E+00   0.0000000000E+00   0.4010989011E+02   0.4010989011E+02  -0.9890109890E+01  -0.1716229856E-13
   0.2700000000E+01   0.1400000000E+01   0.1000000000E+00  -0.8571428571E-01   0.6000000000E+00  -0.5142857143E+00   0.4010989011E+02   0.4010989011E+02  -0.9890109890E+01  -0.1508144860E-13
   0.0000000000E+00   0.1400000000E+01   0.0000000000E+00  -0.8571428571E-01   0.0000000000E+00  -0.5142857143E+00   0.4010989011E+02   0.4010989011E+02  -0.9890109890E+01  -0.1374559745E-13
   0.1350000000E+01   0.0000000000E+00   0.5000000000E-01   0.0000000000E+00   0.3000000000E+00   0.0000000000E+00   0.4010989011E+02   0.4010989011E+02  -0.9890109890E+01   0.2391928462E-15
   0.2700000000E+01   0.7000000000E+00   0.1000000000E+00  -0.4285714286E-01   0.6000000000E+00  -0.2571428571E+00   0.4010989011E+02   0.4010989011E+02  -0.9890109890E+01  -0.5957058343E-15
   0.1350000000E+01   0.1400000000E+01   0.5000000000E-01  -0.8571428571E-01   0.3000000000E+00  -0.5142857143E+00   0.4010989011E+02   0.4010989011E+02  -0.9890109890E+01  -0.8029798086E-14
   0.0000000000E+00   0.7000000000E+00   0.0000000000E+00  -0.4285714286E-01   0.0000000000E+00  -0.2571428571E+00   0.4010989011E+02   0.4010989011E+02  -0.9890109890E+01  -0.1231010966E-13
   0.1350000000E+01   0.7000000000E+00   0.5000000000E-01  -0.4285714286E-01   0.3000000000E+00  -0.2571428571E+00   0.4010989011E+02   0.4010989011E+02  -0.9890109890E+01  -0.1231010966E-13
           1           5           9           8
           5           2           6           9
           9           6           3           7
           8           9           7           4
 VARIABLES = X,Y,DU1,DU2,U1,U2,S11,S22,S33,S12
 ZONE, T="0.8000D+01" F=FEPOINT, I=    9 J=    4
   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.4583987441E+02   0.4583987441E+02  -0.1130298273E+02  -0.3380987122E-14
   0.2800000000E+01   0.0000000000E+00   0.1000000000E+00   0.0000000000E+00   0.7000000000E+00   0.0000000000E+00   0.4583987441E+02   0.4583987441E+02  -0.1130298273E+02  -0.1797241362E-13
   0.2800000000E+01   0.1314285714E+01   0.1000000000E+00  -0.8571428571E-01   0.7000000000E+00  -0.6000000000E+00   0.4583987441E+02   0.4583987441E+02  -0.1130298273E+02  -0.1044408354E-13
   0.0000000000E+00   0.1314285714E+01   0.0000000000E+00  -0.8571428571E-01   0.0000000000E+00  -0.6000000000E+00   0.4583987441E+02   0.4583987441E+02  -0.1130298273E+02  -0.1475669492E-13
   0.1400000000E+01   0.0000000000E+00   0.5000000000E-01   0.0000000000E+00   0.3500000000E+00   0.0000000000E+00   0.4583987441E+02   0.4583987441E+02  -0.1130298273E+02   0.1654404487E-14
   0.2800000000E+01   0.6571428571E+00   0.1000000000E+00  -0.4285714286E-01   0.7000000000E+00  -0.3000000000E+00   0.4583987441E+02   0.4583987441E+02  -0.1130298273E+02  -0.4174165465E-15
   0.1400000000E+01   0.1314285714E+01   0.5000000000E-01  -0.8571428571E-01   0.3500000000E+00  -0.6000000000E+00   0.4583987441E+02   0.4583987441E+02  -0.1130298273E+02  -0.1419449480E-13
   0.0000000000E+00   0.6571428571E+00   0.0000000000E+00  -0.4285714286E-01   0.0000000000E+00  -0.3000000000E+00   0.4583987441E+02   0.4583987441E+02  -0.1130298273E+02  -0.8341866190E-14
   0.1400000000E+01   0.6571428571E+00   0.5000000000E-01  -0.4285714286E-01   0.3500000000E+00  -0.3000000000E+00   0.4583987441E+02   0.4583987441E+02  -0.1130298273E+02  -0.8341866190E-14
           1           5           9           8
           5           2           6           9
           9           6           3           7
           8           9           7           4
 VARIABLES = X,Y,DU1,DU2,U1,U2,S11,S22,S33,S12
 ZONE, T="0.9000D+01" F=FEPOINT, I=    9 J=    4
